KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
,,,,,,,人口総数,男,女,世帯総数
11212060003,4,東松山市,美原町三丁目,0,,,564,280,284,189
11214,1,春日部市,,0,,,229792,113467,116325,97638
112140010,2,春日部市,粕壁,0,,,3259,1610,1649,1463
112140020,3,春日部市,粕壁,0,,,2197,1058,1139,1065
11214002001,4,春日部市,粕壁一丁目,0,,,494,229,265,250
11214002002,4,春日部市,粕壁二丁目,0,,,475,217,258,264
11214002003,4,春日部市,粕壁三丁目,0,,,997,498,499,443
11214002004,4,春日部市,粕壁四丁目,0,,,231,114,117,108
112140030,3,春日部市,中央,0,,,9512,4666,4846,4713
11214003001,4,春日部市,中央一丁目,0,,,2056,1031,1025,1230
11214003002,4,春日部市,中央二丁目,0,,,1461,720,741,704
11214003003,4,春日部市,中央三丁目,0,,,1997,1000,997,863
11214003004,4,春日部市,中央四丁目,0,,,477,235,242,216
11214003005,4,春日部市,中央五丁目,0,,,1183,578,605,584
11214003006,4,春日部市,中央六丁目,0,,,504,234,270,262
11214003007,4,春日部市,中央七丁目,0,,,1014,482,532,465
11214003008,4,春日部市,中央八丁目,0,,,820,386,434,389
112140040,3,春日部市,浜川戸,0,,,1043,523,520,482
11214004001,4,春日部市,浜川戸一丁目,0,,,606,292,314,255
11214004002,4,春日部市,浜川戸二丁目,0,,,437,231,206,227
112140050,3,春日部市,粕壁東,0,,,10235,5024,5211,4545
11214005001,4,春日部市,粕壁東一丁目,0,,,2184,1066,1118,1023
11214005002,4,春日部市,粕壁東二丁目,0,,,1473,680,793,696
11214005003,4,春日部市,粕壁東三丁目,0,,,1873,955,918,860
11214005004,4,春日部市,粕壁東四丁目,0,,,1565,778,787,627
11214005005,4,春日部市,粕壁東五丁目,0,,,1701,829,872,744
11214005006,4,春日部市,粕壁東六丁目,0,,,1439,716,723,595
112140060,3,春日部市,緑町,0,,,9676,4796,4880,4158
11214006001,4,春日部市,緑町一丁目,0,,,1433,723,710,615
11214006002,4,春日部市,緑町二丁目,0,,,1849,924,925,779
11214006003,4,春日部市,緑町三丁目,0,,,1447,725,722,599
11214006004,4,春日部市,緑町四丁目,0,,,1640,776,864,699
11214006005,4,春日部市,緑町五丁目,0,,,493,244,249,177
11214006006,4,春日部市,緑町六丁目,0,,,2814,1404,1410,1289
112140070,3,春日部市,南,0,,,8901,4360,4541,3877
11214007001,4,春日部市,南一丁目,0,,,1206,577,629,525
11214007002,4,春日部市,南二丁目,0,,,1370,670,700,528
11214007003,4,春日部市,南三丁目,0,,,2174,1080,1094,972
11214007004,4,春日部市,南四丁目,0,,,2839,1369,1470,1310
11214007005,4,春日部市,南五丁目,0,,,1312,664,648,542
112140080,2,春日部市,八木崎町,0,,,321,162,159,158
112140090,2,春日部市,梅田,0,,,13,6,7,7
112140100,3,春日部市,梅田,0,,,2479,1270,1209,1110
11214010001,4,春日部市,梅田一丁目,0,,,1301,662,639,561
11214010002,4,春日部市,梅田二丁目,0,,,568,295,273,280
11214010003,4,春日部市,梅田三丁目,0,,,610,313,297,269
112140110,2,春日部市,内牧,0,,,4147,2002,2145,1525
112140120,2,春日部市,南栄町,0,,,27,15,12,10
112140130,3,春日部市,栄町,0,,,5083,2534,2549,2180
11214013001,4,春日部市,栄町一丁目,0,,,2167,1083,1084,946
11214013002,4,春日部市,栄町二丁目,0,,,1262,640,622,560
11214013003,4,春日部市,栄町三丁目,0,,,1654,811,843,674
112140140,2,春日部市,八丁目,0,,,4087,2005,2082,1746
112140150,2,春日部市,小渕,0,,,9089,4597,4492,3813
112140160,2,春日部市,不動院野,0,,,1336,614,722,343
112140170,2,春日部市,樋篭,0,,,978,489,489,386
112140180,2,春日部市,牛島,0,,,4644,2334,2310,1840
112140190,2,春日部市,樋堀,0,,,1492,718,774,591
112140200,2,春日部市,新川,0,,,271,127,144,95
112140210,2,春日部市,赤沼,0,,,1312,680,632,490
112140220,2,春日部市,銚子口,0,,,938,448,490,296
112140230,3,春日部市,藤塚,0,,,10231,5119,5112,4247
11214023001,4,春日部市,藤塚,0,,,5041,2532,2509,2104
11214023002,4,春日部市,藤塚,0,,,5190,2587,2603,2143
112140240,2,春日部市,六軒町,0,,,2426,1237,1189,982
112140250,3,春日部市,本田町,0,,,1893,945,948,770
11214025001,4,春日部市,本田町一丁目,0,,,600,299,301,228
11214025002,4,春日部市,本田町二丁目,0,,,1293,646,647,542
112140260,3,春日部市,豊野町,0,,,1524,782,742,581
11214026001,4,春日部市,豊野町一丁目,0,,,1524,782,742,581
11214026002,4,春日部市,豊野町二丁目,0,,,,,,
11214026003,4,春日部市,豊野町三丁目,0,,,,,,
112140270,2,春日部市,千間,0,,,623,303,320,309
112140281,3,春日部市,備後東,0,,,11205,5561,5644,4889
11214028101,4,春日部市,備後東一丁目,0,,,1943,963,980,947
11214028102,4,春日部市,備後東二丁目,0,,,2369,1175,1194,1016
11214028103,4,春日部市,備後東三丁目,0,,,1583,809,774,654
11214028104,4,春日部市,備後東四丁目,0,,,314,165,149,112
11214028105,4,春日部市,備後東五丁目,0,,,298,149,149,109
11214028106,4,春日部市,備後東六丁目,0,,,1112,549,563,492
11214028107,4,春日部市,備後東七丁目,0,,,1993,973,1020,880
11214028108,4,春日部市,備後東八丁目,0,,,1593,778,815,679
112140282,3,春日部市,備後西,0,,,5149,2551,2598,2224
11214028201,4,春日部市,備後西一丁目,0,,,1170,552,618,525
11214028202,4,春日部市,備後西二丁目,0,,,1191,584,607,508
11214028203,4,春日部市,備後西三丁目,0,,,1342,683,659,633
11214028204,4,春日部市,備後西四丁目,0,,,940,491,449,375
11214028205,4,春日部市,備後西五丁目,0,,,506,241,265,183
112140291,3,春日部市,一ノ割,0,,,6235,3079,3156,2836
11214029101,4,春日部市,一ノ割一丁目,0,,,2185,1058,1127,1140
11214029102,4,春日部市,一ノ割二丁目,0,,,991,500,491,468
11214029103,4,春日部市,一ノ割三丁目,0,,,1479,744,735,588
11214029104,4,春日部市,一ノ割四丁目,0,,,1580,777,803,640
112140292,2,春日部市,一ノ割,0,,,646,300,346,221
112140300,2,春日部市,武里中野,0,,,1908,928,980,657
112140310,2,春日部市,薄谷,0,,,853,425,428,285
112140320,2,春日部市,大場,0,,,6907,3378,3529,2877
112140330,2,春日部市,大畑,0,,,3359,1612,1747,1426
112140341,3,春日部市,大枝,0,,,6435,3188,3247,2794
11214034101,4,春日部市,大枝,0,,,3091,1508,1583,1339
11214034102,4,春日部市,大枝,0,,,2898,1460,1438,1267
11214034103,4,春日部市,大枝,0,,,446,220,226,188
112140342,3,春日部市,大枝,0,,,8357,4086,4271,4869
11214034201,4,春日部市,大枝,0,,,1835,915,920,1083
11214034202,4,春日部市,大枝,0,,,,,,
11214034203,4,春日部市,大枝,0,,,1521,735,786,936
11214034204,4,春日部市,大枝,0,,,622,288,334,378
11214034205,4,春日部市,大枝,0,,,910,430,480,492
11214034206,4,春日部市,大枝,0,,,1804,880,924,1038
11214034207,4,春日部市,大枝,0,,,72,24,48,1
11214034208,4,春日部市,大枝,0,,,1138,579,559,694
11214034209,4,春日部市,大枝,0,,,455,235,220,247
112140350,2,春日部市,増田新田,0,,,1072,528,544,395
112140370,2,春日部市,谷原新田,0,,,739,336,403,272
112140380,2,春日部市,上大増新田,0,,,448,209,239,112
112140390,2,春日部市,下大増新田,0,,,585,242,343,63
112140400,2,春日部市,増富,0,,,5520,2765,2755,2340
112140410,2,春日部市,増戸,0,,,830,431,399,321
112140420,2,春日部市,下蛭田,0,,,3004,1469,1535,1311
112140430,2,春日部市,花積,0,,,1238,581,657,467
112140440,2,春日部市,道口蛭田,0,,,1379,682,697,733
112140450,2,春日部市,上蛭田,0,,,4892,2371,2521,2156
112140460,2,春日部市,道順川戸,0,,,499,237,262,204
112140470,2,春日部市,南中曽根,0,,,4113,2037,2076,1680
112140481,3,春日部市,西八木崎,0,,,1152,566,586,463
11214048101,4,春日部市,西八木崎一丁目,0,,,312,145,167,111
11214048102,4,春日部市,西八木崎二丁目,0,,,267,145,122,117
11214048103,4,春日部市,西八木崎三丁目,0,,,573,276,297,235
112140482,2,春日部市,新方袋,0,,,430,217,213,154
112140490,3,春日部市,谷原,0,,,3689,1786,1903,1651
11214049001,4,春日部市,谷原一丁目,0,,,1558,756,802,715
11214049002,4,春日部市,谷原二丁目,0,,,1236,596,640,556
11214049003,4,春日部市,谷原三丁目,0,,,895,434,461,380
112140500,3,春日部市,大沼,0,,,7452,3645,3807,2971
11214050001,4,春日部市,大沼一丁目,0,,,713,354,359,318
11214050002,4,春日部市,大沼二丁目,0,,,747,371,376,330
11214050003,4,春日部市,大沼三丁目,0,,,1324,659,665,551
11214050004,4,春日部市,大沼四丁目,0,,,2160,1028,1132,769
11214050005,4,春日部市,大沼五丁目,0,,,1189,586,603,479
11214050006,4,春日部市,大沼六丁目,0,,,966,470,496,379
11214050007,4,春日部市,大沼七丁目,0,,,353,177,176,145
112140510,3,春日部市,豊町,0,,,6166,3072,3094,2608
11214051001,4,春日部市,豊町一丁目,0,,,1170,562,608,451
11214051002,4,春日部市,豊町二丁目,0,,,1447,719,728,630
11214051003,4,春日部市,豊町三丁目,0,,,636,313,323,281
11214051004,4,春日部市,豊町四丁目,0,,,191,105,86,103
11214051005,4,春日部市,豊町五丁目,0,,,1702,862,840,713
11214051006,4,春日部市,豊町六丁目,0,,,1020,511,509,430
112140520,3,春日部市,梅田本町,0,,,1851,963,888,956
11214052001,4,春日部市,梅田本町一丁目,0,,,487,273,214,256
11214052002,4,春日部市,梅田本町二丁目,0,,,1364,690,674,700
112140530,2,春日部市,水角,0,,,492,252,240,179
112140540,2,春日部市,赤崎,0,,,340,170,170,122
112140550,2,春日部市,飯沼,0,,,186,88,98,63
112140560,2,春日部市,米崎,0,,,405,203,202,134
112140570,2,春日部市,米島,0,,,6877,3385,3492,2855
112140580,2,春日部市,東中野,0,,,3652,1852,1800,1291
112140590,2,春日部市,新宿新田,0,,,3830,1882,1948,1560
112140600,2,春日部市,永沼,0,,,912,456,456,326
112140610,2,春日部市,下柳,0,,,717,395,322,277
112140620,2,春日部市,上柳,0,,,572,293,279,216
112140630,2,春日部市,上金崎,0,,,166,79,87,56
112140640,2,春日部市,金崎,0,,,1166,533,633,379
112140650,3,春日部市,西金野井,0,,,10056,4962,5094,3951
11214065001,4,春日部市,西金野井,0,,,3476,1703,1773,1340
11214065002,4,春日部市,西金野井,0,,,6580,3259,3321,2611
112140660,2,春日部市,大衾,0,,,3074,1466,1608,1257
112140670,2,春日部市,神間,0,,,376,195,181,112
112140680,2,春日部市,榎,0,,,144,76,68,51
112140690,2,春日部市,立野,0,,,322,161,161,111
112140700,2,春日部市,椚,0,,,231,106,125,74
112140710,2,春日部市,小平,0,,,158,85,73,54
112140720,2,春日部市,下吉妻,0,,,111,58,53,35
112140730,2,春日部市,上吉妻,0,,,230,127,103,85
112140740,2,春日部市,西宝珠花,0,,,1116,549,567,449
112140750,2,春日部市,西親野井,0,,,152,84,68,60
112140760,2,春日部市,塚崎,0,,,145,80,65,50
112140770,2,春日部市,倉常,0,,,246,126,120,86
112140780,2,春日部市,芦橋,0,,,178,90,88,63
112140790,2,春日部市,木崎,0,,,88,45,43,25
11215,1,狭山市,,0,,,148699,74178,74521,63776
112150010,2,狭山市,沢,0,,,279,134,145,105
112150020,2,狭山市,狭山,0,,,3597,1892,1705,1449
112150031,3,狭山市,中央,0,,,6939,3312,3627,2982
11215003101,4,狭山市,中央一丁目,0,,,1849,878,971,828
11215003102,4,狭山市,中央二丁目,0,,,1878,914,964,720
11215003103,4,狭山市,中央三丁目,0,,,1697,802,895,776
11215003104,4,狭山市,中央四丁目,0,,,1515,718,797,658
112150032,3,狭山市,入間川,0,,,5868,3114,2754,2186
11215003201,4,狭山市,入間川,0,,,4353,2186,2167,1738
11215003202,4,狭山市,入間川,0,,,1515,928,587,448
112150040,3,狭山市,入間川,0,,,11507,5797,5710,5517
11215004001,4,狭山市,入間川一丁目,0,,,2992,1473,1519,1516
11215004002,4,狭山市,入間川二丁目,0,,,4099,2071,2028,2025
11215004003,4,狭山市,入間川三丁目,0,,,2592,1319,1273,1151
11215004004,4,狭山市,入間川四丁目,0,,,1824,934,890,825
112150050,2,狭山市,鵜ノ木,0,,,3988,1977,2011,1905
112150060,3,狭山市,稲荷山,0,,,1225,758,467,306
11215006001,4,狭山市,稲荷山一丁目,0,,,227,123,104,99
11215006002,4,狭山市,稲荷山二丁目,0,,,998,635,363,207
112150070,2,狭山市,祇園,0,,,3304,1664,1640,1660
112150080,3,狭山市,富士見,0,,,8361,4155,4206,3802
11215008001,4,狭山市,富士見一丁目,0,,,4271,2117,2154,2128
11215008002,4,狭山市,富士見二丁目,0,,,4090,2038,2052,1674
112150090,3,狭山市,大字北入曽,0,,,11687,5729,5958,4862
11215009001,4,狭山市,大字北入曽,0,,,9352,4613,4739,3973
11215009002,4,狭山市,大字北入曽,0,,,2335,1116,1219,889
112150100,2,狭山市,大字南入曽,0,,,7691,3683,4008,3263
112150110,3,狭山市,大字水野,0,,,15202,7358,7844,6050
11215011001,4,狭山市,大字水野,0,,,7690,3759,3931,3231
11215011002,4,狭山市,大字水野,0,,,7512,3599,3913,2819
112150120,2,狭山市,大字堀兼,0,,,2854,1474,1380,1054
112150130,2,狭山市,大字上赤坂,0,,,724,342,382,221
112150140,2,狭山市,大字中新田,0,,,366,177,189,109
112150150,2,狭山市,大字青柳,0,,,3836,1925,1911,1704
112150160,2,狭山市,大字加佐志,0,,,1006,489,517,262
112150170,2,狭山市,大字東三ツ木,0,,,5754,3007,2747,2752
112150180,2,狭山市,大字上奥富,0,,,2776,1437,1339,1165
112150190,2,狭山市,大字下奥富,0,,,3418,1678,1740,1270
112150200,2,狭山市,大字柏原新田,0,,,23,12,11,7
112150210,3,狭山市,柏原,0,,,11250,5485,5765,4382
11215021001,4,狭山市,柏原,0,,,6775,3325,3450,2723
11215021002,4,狭山市,柏原,0,,,4475,2160,2315,1659
112150221,2,狭山市,つつじ野,0,,,2248,1087,1161,961
112150222,3,狭山市,広瀬台,0,,,3129,1553,1576,1223
11215022201,4,狭山市,広瀬台一丁目,0,,,1996,989,1007,804
11215022202,4,狭山市,広瀬台二丁目,0,,,,,,
11215022203,4,狭山市,広瀬台三丁目,0,,,1133,564,569,419
112150223,2,狭山市,大字上広瀬,0,,,463,200,263,151
112150230,2,狭山市,大字下広瀬,0,,,158,78,80,63
112150241,3,狭山市,根岸,0,,,1532,767,765,640
11215024101,4,狭山市,根岸一丁目,0,,,913,468,445,354
11215024102,4,狭山市,根岸二丁目,0,,,619,299,320,286
112150242,2,狭山市,大字根岸,0,,,37,17,20,22
112150250,2,狭山市,大字笹井,0,,,1163,563,600,418
112150260,3,狭山市,新狭山,0,,,5276,2835,2441,2835
11215026001,4,狭山市,新狭山一丁目,0,,,97,47,50,42
11215026002,4,狭山市,新狭山二丁目,0,,,4230,2265,1965,2250
11215026003,4,狭山市,新狭山三丁目,0,,,949,523,426,543
112150270,3,狭山市,狭山台,0,,,10324,5093,5231,5160
11215027001,4,狭山市,狭山台一丁目,0,,,2247,1119,1128,1119
11215027002,4,狭山市,狭山台二丁目,0,,,2910,1408,1502,1416
11215027003,4,狭山市,狭山台三丁目,0,,,2941,1452,1489,1689
11215027004,4,狭山市,狭山台四丁目,0,,,2226,1114,1112,936
112150280,3,狭山市,広瀬東,0,,,4954,2505,2449,2068
11215028001,4,狭山市,広瀬東一丁目,0,,,581,290,291,264
11215028002,4,狭山市,広瀬東二丁目,0,,,1622,795,827,679
11215028003,4,狭山市,広瀬東三丁目,0,,,1145,604,541,467
11215028004,4,狭山市,広瀬東四丁目,0,,,1606,816,790,658
112150290,3,狭山市,広瀬,0,,,3392,1685,1707,1417
11215029001,4,狭山市,広瀬一丁目,0,,,1050,523,527,436
11215029002,4,狭山市,広瀬二丁目,0,,,1099,549,550,470
11215029003,4,狭山市,広瀬三丁目,0,,,1243,613,630,511
112150300,3,狭山市,笹井,0,,,4368,2196,2172,1805
11215030001,4,狭山市,笹井一丁目,0,,,1911,953,958,825
11215030002,4,狭山市,笹井二丁目,0,,,1435,736,699,594
11215030003,4,狭山市,笹井三丁目,0,,,1022,507,515,386
11216,1,羽生市,,0,,,52862,26142,26720,21159
112160010,3,羽生市,中央,0,,,1820,880,940,858
11216001001,4,羽生市,中央一丁目,0,,,384,183,201,176
11216001002,4,羽生市,中央二丁目,0,,,408,197,211,210
11216001003,4,羽生市,中央三丁目,0,,,200,100,100,86
11216001004,4,羽生市,中央四丁目,0,,,349,167,182,173
11216001005,4,羽生市,中央五丁目,0,,,479,233,246,213
112160020,3,羽生市,南,0,,,4269,2093,2176,2029
11216002001,4,羽生市,南一丁目,0,,,195,97,98,90
11216002002,4,羽生市,南二丁目,0,,,846,396,450,401
11216002003,4,羽生市,南三丁目,0,,,225,110,115,112
11216002004,4,羽生市,南四丁目,0,,,180,90,90,85
11216002005,4,羽生市,南五丁目,0,,,1110,552,558,534
11216002006,4,羽生市,南六丁目,0,,,525,265,260,241
11216002007,4,羽生市,南七丁目,0,,,515,255,260,243
11216002008,4,羽生市,南八丁目,0,,,673,328,345,323
112160030,3,羽生市,西,0,,,3491,1692,1799,1568
11216003001,4,羽生市,西一丁目,0,,,412,193,219,184
11216003002,4,羽生市,西二丁目,0,,,341,148,193,166
11216003003,4,羽生市,西三丁目,0,,,777,388,389,354
11216003004,4,羽生市,西四丁目,0,,,805,392,413,359
11216003005,4,羽生市,西五丁目,0,,,1156,571,585,505
112160040,3,羽生市,北,0,,,1767,868,899,786
11216004001,4,羽生市,北一丁目,0,,,495,251,244,221
11216004002,4,羽生市,北二丁目,0,,,468,225,243,212
11216004003,4,羽生市,北三丁目,0,,,804,392,412,353
112160050,3,羽生市,東,0,,,6254,3091,3163,2837
11216005001,4,羽生市,東一丁目,0,,,453,219,234,174
11216005002,4,羽生市,東二丁目,0,,,455,225,230,212
11216005003,4,羽生市,東三丁目,0,,,1805,895,910,761
11216005004,4,羽生市,東四丁目,0,,,527,248,279,228
11216005005,4,羽生市,東五丁目,0,,,575,286,289,273
11216005006,4,羽生市,東六丁目,0,,,617,302,315,303
11216005007,4,羽生市,東七丁目,0,,,643,330,313,323
11216005008,4,羽生市,東八丁目,0,,,785,396,389,409
11216005009,4,羽生市,東九丁目,0,,,394,190,204,154
112160060,2,羽生市,大字羽生,0,,,1167,599,568,534
112160070,2,羽生市,大字上羽生,0,,,17,8,9,5
112160080,3,羽生市,大沼,0,,,,,,
11216008001,4,羽生市,大沼一丁目,0,,,,,,
11216008002,4,羽生市,大沼二丁目,0,,,,,,
112160090,2,羽生市,大字下新郷,0,,,1662,859,803,529
112160100,2,羽生市,大字下新田,0,,,409,195,214,138
112160110,2,羽生市,大字上新郷,0,,,3181,1532,1649,1253
112160120,2,羽生市,大字下川崎,0,,,642,302,340,189
112160130,2,羽生市,大字上川崎,0,,,250,124,126,90
112160140,2,羽生市,大字須影,0,,,1410,674,736,481
112160150,2,羽生市,大字砂山,0,,,814,427,387,183
112160160,2,羽生市,大字加羽ケ崎,0,,,346,179,167,123
112160170,2,羽生市,大字秀安,0,,,384,174,210,98
112160180,2,羽生市,大字下羽生,0,,,418,203,215,141
112160190,2,羽生市,大字上岩瀬,0,,,1659,827,832,624
112160200,2,羽生市,大字中岩瀬,0,,,1120,552,568,444
112160210,2,羽生市,大字下岩瀬,0,,,1077,573,504,432
112160220,2,羽生市,大字小松,0,,,477,231,246,212
112160230,2,羽生市,大字桑崎,0,,,620,295,325,215
112160240,2,羽生市,大字上川俣,0,,,540,287,253,161
112160250,2,羽生市,大字稲子,0,,,505,260,245,175
112160260,2,羽生市,大字本川俣,0,,,968,472,496,330
112160270,2,羽生市,大字小須賀,0,,,317,146,171,127
112160280,2,羽生市,大字今泉,0,,,822,410,412,306
112160290,2,羽生市,大字発戸,0,,,700,346,354,257
112160300,2,羽生市,大字藤井上組,0,,,2675,1357,1318,1063
112160310,2,羽生市,大字藤井下組,0,,,792,413,379,289
112160320,2,羽生市,大字尾崎,0,,,307,154,153,106
112160330,2,羽生市,大字北袋,0,,,520,254,266,237
112160340,2,羽生市,大字上手子林,0,,,937,463,474,332
112160350,2,羽生市,大字下手子林,0,,,1170,586,584,418
112160360,2,羽生市,大字中手子林,0,,,571,296,275,214
112160370,2,羽生市,大字神戸,0,,,807,419,388,367
112160380,2,羽生市,大字町屋,0,,,291,141,150,107
112160390,2,羽生市,大字北荻島,0,,,233,116,117,90
112160400,2,羽生市,大字三田ケ谷,0,,,775,407,368,276
112160410,2,羽生市,大字弥勒,0,,,786,393,393,301
112160420,2,羽生市,大字喜右エ門新田,0,,,402,202,200,140
112160430,2,羽生市,大字与兵エ新田,0,,,161,81,80,54
112160440,2,羽生市,大字日野手新田,0,,,33,16,17,13
112160450,2,羽生市,大字上村君,0,,,405,192,213,146
112160460,2,羽生市,大字下村君,0,,,529,256,273,184
112160470,2,羽生市,大字堤,0,,,199,95,104,73
112160480,2,羽生市,大字名,0,,,140,63,77,50
112160490,2,羽生市,大字常木,0,,,194,92,102,74
112160500,3,羽生市,小松台,0,,,,,,
11216050001,4,羽生市,小松台一丁目,0,,,,,,
11216050002,4,羽生市,小松台二丁目,0,,,,,,
112160511,2,羽生市,南羽生,0,,,1039,493,546,381
112160512,2,羽生市,南羽生,0,,,1066,510,556,408
112160513,2,羽生市,南羽生,0,,,1058,504,554,441
112160514,2,羽生市,南羽生,0,,,666,340,326,270
112160515,3,羽生市,川崎,0,,,,,,
11216051501,4,羽生市,川崎一丁目,0,,,,,,
11216051502,4,羽生市,川崎二丁目,0,,,,,,
11217,1,鴻巣市,,0,,,116828,57673,59155,47499
112170010,3,鴻巣市,人形,0,,,4243,2080,2163,1713
11217001001,4,鴻巣市,人形一丁目,0,,,1068,518,550,438
11217001002,4,鴻巣市,人形二丁目,0,,,1134,584,550,498
11217001003,4,鴻巣市,人形三丁目,0,,,798,371,427,296
11217001004,4,鴻巣市,人形四丁目,0,,,1243,607,636,481
112170020,3,鴻巣市,本町,0,,,4804,2341,2463,2136
11217002001,4,鴻巣市,本町一丁目,0,,,877,427,450,387
11217002002,4,鴻巣市,本町二丁目,0,,,369,185,184,149
11217002003,4,鴻巣市,本町三丁目,0,,,661,310,351,281
11217002004,4,鴻巣市,本町四丁目,0,,,602,309,293,284
11217002005,4,鴻巣市,本町五丁目,0,,,821,396,425,392
11217002006,4,鴻巣市,本町六丁目,0,,,137,68,69,63
11217002007,4,鴻巣市,本町七丁目,0,,,690,331,359,284
11217002008,4,鴻巣市,本町八丁目,0,,,647,315,332,296
112170030,2,鴻巣市,本宮町,0,,,313,147,166,135
112170040,3,鴻巣市,雷電,0,,,957,460,497,434
11217004001,4,鴻巣市,雷電一丁目,0,,,658,314,344,302
11217004002,4,鴻巣市,雷電二丁目,0,,,299,146,153,132
112170050,3,鴻巣市,加美,0,,,1470,721,749,639
11217005001,4,鴻巣市,加美一丁目,0,,,299,146,153,135
11217005002,4,鴻巣市,加美二丁目,0,,,882,431,451,378
11217005003,4,鴻巣市,加美三丁目,0,,,289,144,145,126
112170060,3,鴻巣市,宮地,0,,,2302,1136,1166,972
11217006001,4,鴻巣市,宮地一丁目,0,,,385,188,197,158
11217006002,4,鴻巣市,宮地二丁目,0,,,487,237,250,208
11217006003,4,鴻巣市,宮地三丁目,0,,,353,176,177,152
11217006004,4,鴻巣市,宮地四丁目,0,,,509,259,250,208
11217006005,4,鴻巣市,宮地五丁目,0,,,568,276,292,246
112170070,3,鴻巣市,東,0,,,2316,1160,1156,958
11217007001,4,鴻巣市,東一丁目,0,,,645,312,333,282
11217007002,4,鴻巣市,東二丁目,0,,,217,108,109,117
11217007003,4,鴻巣市,東三丁目,0,,,419,217,202,168
11217007004,4,鴻巣市,東四丁目,0,,,1035,523,512,391
112170080,3,鴻巣市,天神,0,,,2289,1129,1160,879
11217008001,4,鴻巣市,天神一丁目,0,,,315,149,166,131
11217008002,4,鴻巣市,天神二丁目,0,,,467,235,232,184
11217008003,4,鴻巣市,天神三丁目,0,,,342,167,175,137
11217008004,4,鴻巣市,天神四丁目,0,,,502,244,258,167
11217008005,4,鴻巣市,天神五丁目,0,,,663,334,329,260
112170090,2,鴻巣市,富士見町,0,,,420,218,202,187
112170100,2,鴻巣市,鴻巣,0,,,1300,624,676,458
112170110,2,鴻巣市,下生出塚,0,,,,,,
112170120,2,鴻巣市,上生出塚,0,,,200,99,101,67
112170130,2,鴻巣市,中央,0,,,745,356,389,314
112170140,3,鴻巣市,ひばり野,0,,,1471,703,768,578
11217014001,4,鴻巣市,ひばり野一丁目,0,,,782,386,396,314
11217014002,4,鴻巣市,ひばり野二丁目,0,,,689,317,372,264
112170150,3,鴻巣市,生出塚,0,,,1557,728,829,654
11217015001,4,鴻巣市,生出塚一丁目,0,,,715,334,381,297
11217015002,4,鴻巣市,生出塚二丁目,0,,,842,394,448,357
112170160,2,鴻巣市,箕田,0,,,6322,3210,3112,2695
112170170,2,鴻巣市,中井,0,,,303,142,161,125
112170180,2,鴻巣市,三ツ木,0,,,461,235,226,194
112170190,2,鴻巣市,川面,0,,,249,118,131,92
112170200,2,鴻巣市,寺谷,0,,,394,201,193,131
112170210,2,鴻巣市,市ノ縄,0,,,207,83,124,48
112170220,2,鴻巣市,八幡田,0,,,1036,499,537,277
112170230,3,鴻巣市,神明,0,,,2214,1083,1131,889
11217023001,4,鴻巣市,神明一丁目,0,,,516,249,267,207
11217023002,4,鴻巣市,神明二丁目,0,,,759,378,381,313
11217023003,4,鴻巣市,神明三丁目,0,,,939,456,483,369
112170240,2,鴻巣市,稲荷町,0,,,787,424,363,371
112170250,3,鴻巣市,赤見台,0,,,5717,2743,2974,2601
11217025001,4,鴻巣市,赤見台一丁目,0,,,1007,472,535,460
11217025002,4,鴻巣市,赤見台二丁目,0,,,2775,1335,1440,1323
11217025003,4,鴻巣市,赤見台三丁目,0,,,1315,632,683,556
11217025004,4,鴻巣市,赤見台四丁目,0,,,620,304,316,262
112170260,2,鴻巣市,栄町,0,,,944,479,465,495
112170270,2,鴻巣市,大間,0,,,847,433,414,324
112170280,2,鴻巣市,北中野,0,,,269,129,140,92
112170290,2,鴻巣市,登戸,0,,,1906,883,1023,732
112170300,2,鴻巣市,宮前,0,,,4156,2131,2025,1708
112170310,2,鴻巣市,糠田,0,,,1003,508,495,362
112170320,3,鴻巣市,大間,0,,,3842,1870,1972,1700
11217032001,4,鴻巣市,大間一丁目,0,,,685,335,350,292
11217032002,4,鴻巣市,大間二丁目,0,,,1388,675,713,558
11217032003,4,鴻巣市,大間三丁目,0,,,799,376,423,350
11217032004,4,鴻巣市,大間四丁目,0,,,970,484,486,500
112170330,2,鴻巣市,堤町,0,,,635,309,326,258
112170340,2,鴻巣市,緑町,0,,,521,245,276,224
112170350,2,鴻巣市,幸町,0,,,198,99,99,81
112170360,2,鴻巣市,原馬室,0,,,2496,1231,1265,840
112170370,2,鴻巣市,滝馬室,0,,,2462,1219,1243,999
112170380,3,鴻巣市,逆川,0,,,1365,682,683,654
11217038001,4,鴻巣市,逆川一丁目,0,,,1018,519,499,506
11217038002,4,鴻巣市,逆川二丁目,0,,,347,163,184,148
112170390,3,鴻巣市,小松,0,,,2901,1449,1452,1251
11217039001,4,鴻巣市,小松一丁目,0,,,818,411,407,333
11217039002,4,鴻巣市,小松二丁目,0,,,290,157,133,122
11217039003,4,鴻巣市,小松三丁目,0,,,593,296,297,259
11217039004,4,鴻巣市,小松四丁目,0,,,1200,585,615,537
112170400,3,鴻巣市,松原,0,,,4553,2283,2270,1843
11217040001,4,鴻巣市,松原一丁目,0,,,1396,717,679,581
